Version,File Name,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,2.0,1.0,183.0,139.0,91.5,183.0,139.0,91.5,139.0,24.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,2.0,1.0,12.0,9.0,6.0,9.0,9.0,4.5,0.0,20.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,4.0,2.0,182.0,90.0,45.5,149.0,88.0,37.25,49.0,15.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,3.0,2.0,63.0,35.0,21.0,62.0,34.0,20.666666,34.0,16.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,2.0,2.0,18.0,11.0,9.0,0.0,3.0,0.0,-3.0,31.5,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,3.0,3.0,5.0,3.0,1.6666666,2.0,1.0,0.6666667,0.0,45.333332,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,2.0,2.0,86.0,84.0,43.0,84.0,84.0,42.0,84.0,53.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,2.0,1.0,104.0,100.0,52.0,100.0,100.0,50.0,100.0,16.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,18.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1.0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,2.0,2.0,55.0,51.0,27.5,43.0,43.0,21.5,0.0,47.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,7.0,3.0,203.0,129.0,29.0,18.0,123.0,2.5714285,123.0,24.428572,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,2.0,1.0,49.0,46.0,24.5,49.0,46.0,24.5,46.0,24.5,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,6.0,2.0,423.0,237.0,70.5,365.0,237.0,60.833332,237.0,28.333334,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,6.0,2.0,129.0,81.0,21.5,115.0,77.0,19.166666,77.0,13.833333,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,14.0,2.0,12633.0,4082.0,902.3571,10360.0,2691.0,740.0,2691.0,19.857143,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,6.0,3.0,123.0,62.0,20.5,78.0,43.0,13.0,43.0,8.833333,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,4.0,2.0,145.0,70.0,36.25,133.0,62.0,33.25,41.0,25.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,2.0,1.0,152.0,129.0,76.0,152.0,129.0,76.0,129.0,36.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,3.0,2.0,13.0,6.0,4.3333335,-1.0,3.0,-0.33333334,0.0,43.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,2.0,1.0,81.0,72.0,40.5,72.0,72.0,36.0,72.0,22.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,3.0,2.0,270.0,240.0,90.0,268.0,240.0,89.333336,240.0,11.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,5.0,2.0,32.0,20.0,6.4,-16.0,6.0,-3.2,0.0,15.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,2.0,2.0,232.0,230.0,116.0,230.0,230.0,115.0,230.0,41.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,14.0,2.0,288.0,148.0,20.571428,212.0,129.0,15.142858,45.0,12.785714,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,2.0,1.0,44.0,38.0,22.0,36.0,35.0,18.0,35.0,22.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,2.0,2.0,61.0,60.0,30.5,60.0,60.0,30.0,0.0,50.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,1.0,1.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,21.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,4.0,2.0,445.0,320.0,111.25,399.0,320.0,99.75,320.0,38.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,
4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,1.0,1.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,12.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,1.0,1.0,5.0,5.0,5.0,-4.0,0.0,-4.0,-4.0,8.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,8.0,3.0,1249.0,679.0,156.125,1198.0,679.0,149.75,679.0,23.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,1.0,1.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,17.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,2.0,1.0,90.0,81.0,45.0,77.0,81.0,38.5,81.0,11.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,3.0,2.0,9.0,4.0,3.0,-1.0,0.0,-0.33333334,0.0,20.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,2.0,2.0,18.0,11.0,9.0,9.0,6.0,4.5,3.0,12.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,1.0,1.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,17.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,1.0,1.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,17.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,1.0,1.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,15.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,1.0,1.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,6.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,6.0,3.0,186.0,83.0,31.0,168.0,79.0,28.0,64.0,17.333334,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,4.0,3.0,78.0,39.0,19.5,44.0,39.0,11.0,0.0,33.25,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,3.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,3.0,2.0,56.0,42.0,18.666666,18.0,38.0,6.0,38.0,21.333334,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,1.0,1.0,4.0,4.0,4.0,-1.0,0.0,-1.0,-1.0,13.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,5.0,3.0,49.0,25.0,9.8,-22.0,4.0,-4.4,-9.0,27.2,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,1.0,1.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,27.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,7.0,3.0,122.0,67.0,17.428572,68.0,59.0,9.714286,12.0,20.714285,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,2.0,1.0,38.0,25.0,19.0,25.0,14.0,12.5,14.0,13.5,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,2.0,2.0,13.0,12.0,6.5,0.0,0.0,0.0,0.0,63.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,5.0,1.0,64.0,28.0,12.8,56.0,27.0,11.2,17.0,15.8,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,4.0,2.0,29.0,17.0,7.25,6.0,5.0,1.5,0.0,39.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,5.0,1.0,36.0,19.0,7.2,16.0,14.0,3.2,2.0,15.8,
4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,1.0,1.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,1.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,4.0,2.0,222.0,198.0,55.5,219.0,198.0,54.75,198.0,17.75,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,3.0,1.0,402.0,363.0,134.0,377.0,363.0,125.666664,363.0,11.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,3.0,2.0,46.0,39.0,15.333333,39.0,39.0,13.0,0.0,44.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,2.0,1.0,46.0,45.0,23.0,45.0,45.0,22.5,45.0,12.5,
4.1.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,79.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,12.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,2.0,1.0,31.0,28.0,15.5,27.0,27.0,13.5,27.0,4.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,2.0,1.0,63.0,32.0,31.5,62.0,32.0,31.0,32.0,29.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,2.0,1.0,5.0,3.0,2.5,1.0,2.0,0.5,-1.0,29.5,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,4.0,2.0,24.0,13.0,6.0,17.0,12.0,4.25,12.0,33.25,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,4.0,2.0,28.0,17.0,7.0,8.0,6.0,2.0,4.0,28.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,3.0,1.0,653.0,622.0,217.66667,129.0,622.0,43.0,622.0,17.666666,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,4.0,1.0,517.0,298.0,129.25,422.0,298.0,105.5,298.0,6.25,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,2.0,1.0,80.0,75.0,40.0,79.0,75.0,39.5,75.0,16.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,2.0,1.0,36.0,30.0,18.0,19.0,15.0,9.5,15.0,13.5,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,1.0,1.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,33.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,3.0,3.0,22.0,20.0,7.3333335,17.0,17.0,5.6666665,0.0,37.333332,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,8.0,1.0,466.0,289.0,58.25,357.0,289.0,44.625,289.0,6.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,2.0,2.0,10.0,7.0,5.0,-5.0,1.0,-2.5,1.0,24.5,
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,3.0,1.0,190.0,118.0,63.333332,159.0,118.0,53.0,118.0,19.333334,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,3.0,2.0,16.0,10.0,5.3333335,-13.0,0.0,-4.3333335,0.0,31.333334,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,7.0,2.0,441.0,352.0,63.0,389.0,352.0,55.57143,352.0,18.857143,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,2.0,1.0,28.0,26.0,14.0,26.0,25.0,13.0,25.0,17.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,2.0,1.0,100.0,96.0,50.0,96.0,96.0,48.0,96.0,19.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,3.0,1.0,47.0,45.0,15.666667,43.0,45.0,14.333333,0.0,31.333334,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,33.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,2.0,1.0,18.0,15.0,9.0,15.0,15.0,7.5,15.0,20.5,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,3.0,2.0,292.0,257.0,97.333336,283.0,257.0,94.333336,257.0,9.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,4.0,2.0,236.0,145.0,59.0,152.0,109.0,38.0,109.0,25.5,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,4.0,2.0,98.0,72.0,24.5,93.0,72.0,23.25,72.0,25.5,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,79.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,12.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2.0,1.0,7.0,5.0,3.5,5.0,4.0,2.5,1.0,17.5,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,1.0,1.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,27.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,2.0,1.0,114.0,81.0,57.0,114.0,81.0,57.0,81.0,3.0,
4.1.0,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,6.0,2.0,332.0,223.0,55.333332,149.0,117.0,24.833334,117.0,16.333334,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,1.0,1.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,33.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,1.0,1.0,14.0,14.0,14.0,7.0,7.0,7.0,7.0,21.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,18.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,1.0,1.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,1.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,1.0,1.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,33.0,
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,1.0,1.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,33.0,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,4.0,2.0,25.0,15.0,6.25,-3.0,3.0,-0.75,-9.0,33.25,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,2.0,2.0,97.0,96.0,48.5,96.0,96.0,48.0,96.0,47.5,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,6.0,2.0,105.0,42.0,17.5,92.0,42.0,15.333333,42.0,16.333334,
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,4.0,3.0,69.0,45.0,17.25,40.0,32.0,10.0,32.0,30.25,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,5.0,2.0,168.0,112.0,33.6,147.0,112.0,29.4,112.0,6.4,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,5.0,3.0,60.0,42.0,12.0,13.0,34.0,2.6,34.0,11.2,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,4.0,2.0,16.0,9.0,4.0,-13.0,3.0,-3.25,3.0,24.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,2.0,2.0,171.0,166.0,85.5,168.0,166.0,84.0,166.0,14.5,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,5.0,2.0,98.0,52.0,19.6,-129.0,24.0,-25.8,0.0,28.2,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,5.0,3.0,945.0,684.0,189.0,928.0,684.0,185.6,684.0,11.8,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,3.0,2.0,101.0,88.0,33.666668,64.0,61.0,21.333334,61.0,18.0,
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,79.0,
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,7.0,2.0,149.0,83.0,21.285715,-8.0,26.0,-1.1428572,17.0,19.142857,
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
